Sex_peptide	PF08138	Sex peptide (SP) family
SF-assemblin	PF06705	SF-assemblin/beta giardin
SF1-HH	PF16275	Splicing factor 1 helix-hairpin domain
SF3A2	PF16835	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
SF3A3	PF16837	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
SF3a60_bindingd	PF12108	Splicing factor SF3a60 binding domain
SF3b1	PF08920	Splicing factor 3B subunit 1
SF3b10	PF07189	Splicing factor 3B subunit 10 (SF3b10)
Sfi1	PF08457	Sfi1 spindle body protein
Sfi1_C	PF10638	Spindle body associated protein C-terminus
SfLAP	PF11139	Sap, sulfolipid-1-addressing protein
SfsA	PF03749	Sugar fermentation stimulation protein RE domain
SfsA_N	PF17746	SfsA N-terminal OB domain
SFTA2	PF15210	Surfactant-associated protein 2
SGBP_B_XBD	PF18329	Surface glycan-binding protein B xyloglucan binding domain
Sgf11	PF08209	Sgf11 (transcriptional regulation protein)
Sgf11_N	PF18519	SAGA-associated factor 11 N-terminal domain
SGIII	PF15467	Secretogranin-3
SGL	PF08450	SMP-30/Gluconolactonase/LRE-like region
SGP	PF17228	Sulphur globule protein
SgrR_N	PF12793	Sugar transport-related sRNA regulator N-term
SgrT	PF15894	Inhibitor of glucose uptake transporter SgrT
SGS	PF05002	SGS domain
SGT1	PF07093	SGT1 protein
SGTA_dimer	PF16546	Homodimerisation domain of SGTA
SH	PF01445	Viral small hydrophobic protein
SH2	PF00017	SH2 domain
SH2_2	PF14633	SH2 domain
SH3-RhoG_link	PF16609	SH3-RhoGEF linking unstructured region
SH3-WW_linker	PF16618	Linker region between SH3 and WW domains on ARHGAP12
SH3BGR	PF04908	SH3-binding, glutamic acid-rich protein
SH3BP5	PF05276	SH3 domain-binding protein 5 (SH3BP5)
SH3_1	PF00018	SH3 domain
SH3_10	PF17902	SH3 domain
SH3_11	PF18103	Retroviral integrase C-terminal SH3 domain
SH3_12	PF18129	Xrn1 SH3-like domain
SH3_13	PF18335	ATP-dependent RecD-like DNA helicase SH3 domain
SH3_14	PF18343	Dda helicase SH3 domain
SH3_15	PF18346	Mind bomb SH3 repeat domain
SH3_16	PF18348	Bacterial dipeptidyl-peptidase Sh3 domain
SH3_17	PF18350	Restriction endonuclease SH3 domain
SH3_18	PF18354	CarS bacterial SH3 domain
SH3_19	PF18597	Myosin X N-terminal SH3 domain
SH3_2	PF07653	Variant SH3 domain
SH3_3	PF08239	Bacterial SH3 domain
SH3_4	PF06347	Bacterial SH3 domain
SH3_5	PF08460	Bacterial SH3 domain
SH3_6	PF12913	SH3 domain (SH3b1 type)
SH3_7	PF12914	SH3 domain of SH3b2 type
SH3_9	PF14604	Variant SH3 domain
Shadoo	PF14999	Shadow of prion protein, neuroprotective
Shal-type	PF11601	Shal-type voltage-gated potassium channels, N-terminal
Sharpin_PH	PF16764	Sharpin PH domain
SHD1	PF03983	SLA1 homology domain 1, SHD1
She2p	PF11435	RNA binding protein She2p
SHE3	PF17078	SWI5-dependent HO expression protein 3
She9_MDM33	PF05546	She9 / Mdm33 family
Shigella_OspC	PF06128	Shigella flexneri OspC protein
Shikimate_DH	PF01488	Shikimate / quinate 5-dehydrogenase
Shikimate_dh_N	PF08501	Shikimate dehydrogenase substrate binding domain
SHIPPO-rpt	PF07004	Sperm-tail PG-rich repeat
SHIRT	PF18655	SHIRT domain
Shisa	PF13908	Wnt and FGF inhibitory regulator
ShK	PF01549	ShK domain-like
ShlB	PF03865	Haemolysin secretion/activation protein ShlB/FhaC/HecB
SHMT	PF00464	Serine hydroxymethyltransferase
SHNi-TPR	PF10516	SHNi-TPR
SHOCT	PF09851	Short C-terminal domain
SHP	PF03579	Small hydrophobic protein
SHQ1	PF04925	SHQ1 protein
SHR-BD	PF06650	SHR-binding domain of vacuolar-sorting associated protein 13
SHR3_chaperone	PF08229	ER membrane protein SH3
SHS2_FTSA	PF02491	SHS2 domain inserted in FTSA
SHS2_Rpb7-N	PF03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397
Shufflon_N	PF04917	Bacterial shufflon protein, N-terminal constant region
Shugoshin_C	PF07557	Shugoshin C terminus
Shugoshin_N	PF07558	Shugoshin N-terminal coiled-coil region
Sh_2	PF17512	Metapneumovirus Small hydrophobic protein
Siah-Interact_N	PF09032	Siah interacting protein, N terminal
Sial-lect-inser	PF09264	Vibrio cholerae sialidase, lectin insertion
Sialidase	PF02973	Sialidase, N-terminal domain
SIC	PF03482	sic protein repeat
SICA_alpha	PF12887	SICA extracellular alpha domain
SICA_beta	PF12878	SICA extracellular beta domain
SICA_C	PF12879	SICA C-terminal inner membrane domain
SicP-binding	PF09119	SicP binding
SID	PF11778	Septation initiation
SID-1_RNA_chan	PF13965	dsRNA-gated channel SID-1
Sid-5	PF17204	Sid-5 family
SidC_N	PF18219	SidC N-terminal domain
SidE	PF12252	Dot/Icm substrate protein
SieB	PF14163	Super-infection exclusion protein B
Sif	PF06767	Sif protein
Sigma54_activat	PF00158	Sigma-54 interaction domain
Sigma54_activ_2	PF14532	Sigma-54 interaction domain
Sigma54_AID	PF00309	Sigma-54 factor, Activator interacting domain (AID)
Sigma54_CBD	PF04963	Sigma-54 factor, core binding domain
Sigma54_DBD	PF04552	Sigma-54, DNA binding domain
Sigma70_ECF	PF07638	ECF sigma factor
Sigma70_ner	PF04546	Sigma-70, non-essential region
Sigma70_r1_1	PF03979	Sigma-70 factor, region 1.1
Sigma70_r1_2	PF00140	Sigma-70 factor, region 1.2
Sigma70_r2	PF04542	Sigma-70 region 2
Sigma70_r3	PF04539	Sigma-70 region 3
Sigma70_r4	PF04545	Sigma-70, region 4
Sigma70_r4_2	PF08281	Sigma-70, region 4
Sigma_1s	PF02454	Sigma 1s protein
Sigma_1_2	PF03084	Reoviral Sigma1/Sigma2 family
Sigma_M_inh	PF17453	Sigma-M inhibitor
Sigma_reg_C	PF13791	Sigma factor regulator C-terminal
Sigma_reg_N	PF13800	Sigma factor regulator N-terminal
SIKE	PF05769	SIKE family
SIL1	PF16782	Nucleotide exchange factor SIL1
Silic_transp	PF03842	Silicon transporter
SIMPL	PF04402	Protein of unknown function (DUF541)
SIM_C	PF06621	Single-minded protein C-terminus
SIN1	PF05422	Stress-activated map kinase interacting protein 1 (SIN1)
SIN1_PH	PF16979	SAPK-interacting protein 1 (Sin1), Pleckstrin-homology
Sin3a_C	PF16879	C-terminal domain of Sin3a protein
Sin3_corepress	PF08295	Sin3 family co-repressor
Sina	PF03145	Seven in absentia protein family
SinI	PF08671	Anti-repressor SinI
Sin_N	PF04801	Sin-like protein conserved region
SIP	PF04954	Siderophore-interacting protein
SIP1	PF04938	Survival motor neuron (SMN) interacting protein 1 (SIP1)
SipA	PF09052	SipA N-terminal domain
SipA_VBS	PF17985	SipA vinculin binding site
Sipho_Gp157	PF05565	Siphovirus Gp157
Sipho_Gp37	PF14594	Siphovirus ReqiPepy6 Gp37-like protein
Sipho_tail	PF05709	Phage tail protein
Sir1	PF11603	Regulatory protein Sir1
SIR2	PF02146	Sir2 family
SIR2_2	PF13289	SIR2-like domain
SIR4_SID	PF16991	Sir4 SID domain
SirA	PF10747	Sporulation inhibitor of replication protein SirA
SirB	PF04247	Invasion gene expression up-regulator, SirB
Sirohm_synth_C	PF14823	Sirohaem biosynthesis protein C-terminal
Sirohm_synth_M	PF14824	Sirohaem biosynthesis protein central
SIS	PF01380	SIS domain
SIS_2	PF13580	SIS domain
SIT	PF15330	SHP2-interacting transmembrane adaptor protein, SIT
Siva	PF05458	Cd27 binding protein (Siva)
SIX1_SD	PF16878	Transcriptional regulator, SIX1, N-terminal SD domain
SKA1	PF07160	Spindle and kinetochore-associated protein 1
SKA2	PF16740	Spindle and kinetochore-associated protein 2
SKG6	PF08693	Transmembrane alpha-helix domain
SKI	PF01202	Shikimate kinase
Ski2_N	PF17911	Ski2 N-terminal region
SKICH	PF17751	SKICH domain
SKIP_SNW	PF02731	SKIP/SNW domain
Ski_Sno	PF02437	SKI/SNO/DAC family
SKN1	PF03935	Beta-glucan synthesis-associated protein (SKN1)
Skp1	PF01466	Skp1 family, dimerisation domain
Skp1_POZ	PF03931	Skp1 family, tetramerisation domain
SK_channel	PF03530	Calcium-activated SK potassium channel
SL4P	PF17618	Uncharacterized Strongylid L4 protein
SLAC1	PF03595	Voltage-dependent anion channel
SLAIN	PF15301	SLAIN motif-containing family
SLAM	PF06214	Signaling lymphocytic activation molecule (SLAM) protein
SLATT_1	PF18181	SMODS and SLOG-associating 2TM effector domain 1
SLATT_2	PF18183	SMODS and SLOG-associating 2TM effector domain 2
SLATT_3	PF18184	SMODS and SLOG-associating 2TM effector domain 3
SLATT_4	PF18186	SMODS and SLOG-associating 2TM effector domain family 4
SLATT_5	PF18160	SMODS and SLOG-associating 2TM effector domain family 5
SLATT_6	PF18169	SMODS and SLOG-associating 2TM effector domain 6
SLATT_fungal	PF18142	SMODS and SLOG-associating 2TM effector domain
SLBB	PF10531	SLBB domain
SLBP_RNA_bind	PF15247	Histone RNA hairpin-binding protein RNA-binding domain
SLC12	PF03522	Solute carrier family 12
SLC35F	PF06027	Solute carrier family 35
SLC3A2_N	PF16028	Solute carrier family 3 member 2 N-terminus
SLD3	PF08639	DNA replication regulator SLD3
Sld3_N	PF18523	Sld3 N-terminal domain
Sld5	PF05916	GINS complex protein
SLD5_C	PF16922	DNA replication complex GINS protein SLD5 C-terminus
Sld7_C	PF18596	Sld7 C-terminal domain
Sld7_N	PF18636	Mitochondrial morphogenesis protein SLD7 N-terminal domain
SLED	PF12140	SLED domain
SLH	PF00395	S-layer homology domain
SLIDE	PF09111	SLIDE
SLM4	PF16818	Protein SLM4
Slp	PF03843	Outer membrane lipoprotein Slp family
SlpA	PF03217	Surface later protein A domain
SLR1-BP	PF07333	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
SLS	PF14611	Mitochondrial inner-membrane-bound regulator
SLT	PF01464	Transglycosylase SLT domain
SLT_2	PF13406	Transglycosylase SLT domain
SLT_beta	PF02258	Shiga-like toxin beta subunit
SLT_L	PF14718	Soluble lytic murein transglycosylase L domain
Slu7	PF11708	Pre-mRNA splicing Prp18-interacting factor
Slx4	PF09494	Slx4 endonuclease
SLX9	PF15341	Ribosome biogenesis protein SLX9
SLY	PF12485	Lymphocyte signaling adaptor protein
SlyX	PF04102	SlyX
SM-ATX	PF14438	Ataxin 2 SM domain
Smac_DIABLO	PF09057	Second Mitochondria-derived Activator of Caspases
SmaI	PF17411	Type II site-specific deoxyribonuclease
SmAKAP	PF15127	Small membrane A-kinase anchor protein
SMAP	PF15477	Small acidic protein family
SMBP	PF16785	Small metal-binding protein
SMC_hinge	PF06470	SMC proteins Flexible Hinge Domain
SMC_N	PF02463	RecF/RecN/SMC N terminal domain
SMC_Nse1	PF07574	Nse1 non-SMC component of SMC5-6 complex
SMC_ScpA	PF02616	Segregation and condensation protein ScpA
SMC_ScpB	PF04079	Segregation and condensation complex subunit ScpB
SMG1	PF15785	Serine/threonine-protein kinase smg-1
SMG1_N	PF17229	Serine/threonine-protein kinase SMG1 N-terminal
Smg4_UPF3	PF03467	Smg-4/UPF3 family
Smg8_Smg9	PF10220	Smg8_Smg9
SMI1_KNR4	PF09346	SMI1 / KNR4 family (SUKH-1)
Smim3	PF17307	Small integral membrane protein 3
SMK-1	PF04802	Component of IIS longevity pathway SMK-1
SMN	PF06003	Survival motor neuron protein (SMN)
Smoa_sbd	PF17885	Styrene monooxygenase A putative substrate binding domain
SMODS	PF18144	Second Messenger Oligonucleotide or Dinucleotide Synthetase domain
Smoothelin	PF12510	Smoothelin cytoskeleton protein
SMP	PF04927	Seed maturation protein
SmpA_OmlA	PF04355	SmpA / OmlA family
SmpB	PF01668	SmpB protein
SMP_2	PF10144	Bacterial virulence factor haemolysin
SMP_C2CD2L	PF18696	Synaptotagmin-like, mitochondrial and lipid-binding domain
SMP_LBD	PF17047	Synaptotagmin-like mitochondrial-lipid-binding domain
Smr	PF01713	Smr domain
SMRP1	PF15181	Spermatid-specific manchette-related protein 1
SMYLE_N	PF18615	Short myomegalin-like EB1 binding proteins, N-terminal domain
Sm_like	PF16243	Sm_like domain
Sm_multidrug_ex	PF06695	Putative small multi-drug export protein
SnAC	PF14619	Snf2-ATP coupling, chromatin remodelling complex
SNAD1	PF18744	Secreted Novel AID/APOBEC-like Deaminase 1
SNAD2	PF18745	Secreted Novel AID/APOBEC-like Deaminase 2
SNAD3	PF18749	Secreted Novel AID/APOBEC-like Deaminase 3
SNAD4	PF18750	Secreted Novel AID/APOBEC-like Deaminase 4
SNAP	PF14938	Soluble NSF attachment protein, SNAP
SNAP-25	PF00835	SNAP-25 family
SNAPc19	PF15497	snRNA-activating protein complex subunit 19, SNAPc subunit 19
SnAPC_2_like	PF11035	Small nuclear RNA activating complex subunit 2, SNAP190 Myb
SNAPc_SNAP43	PF09808	Small nuclear RNA activating complex (SNAPc), subunit SNAP43
Snapin_Pallidin	PF14712	Snapin/Pallidin
SNARE	PF05739	SNARE domain
SNARE_assoc	PF09335	SNARE associated Golgi protein
SNase	PF00565	Staphylococcal nuclease homologue
SNCAIP_SNCA_bd	PF16700	Synphilin-1 alpha-Synuclein-binding domain
SNF	PF00209	Sodium:neurotransmitter symporter family
SNF2_assoc	PF08455	Bacterial SNF2 helicase associated
SNF2_N	PF00176	SNF2 family N-terminal domain
SNF5	PF04855	SNF5 / SMARCB1 / INI1
Snf7	PF03357	Snf7
SNN_cytoplasm	PF09051	Stannin cytoplasmic
SNN_linker	PF09050	Stannin unstructured linker
SNN_transmemb	PF09049	Stannin transmembrane
SNO	PF01174	SNO glutamine amidotransferase family
SnoaL	PF07366	SnoaL-like polyketide cyclase
SnoaL_2	PF12680	SnoaL-like domain
SnoaL_3	PF13474	SnoaL-like domain
SnoaL_4	PF13577	SnoaL-like domain
SNRNP27	PF08648	U4/U6.U5 small nuclear ribonucleoproteins
SNURF	PF07192	SNURF/RPN4 protein
Snurportin1	PF11538	Snurportin1
SNX17_FERM_C	PF18116	Sorting Nexin 17 FERM C-terminal domain
SOAR	PF16533	STIM1 Orai1-activating region
SOBP	PF15279	Sine oculis-binding protein
Soc	PF16855	Small outer capsid protein
SOCS	PF12610	Suppressor of cytokine signalling
SOCS_box	PF07525	SOCS box
SoDot-IcmSS	PF16848	Substrate of the Dot/Icm secretion system, putative
Sod_Cu	PF00080	Copper/zinc superoxide dismutase (SODC)
Sod_Fe_C	PF02777	Iron/manganese superoxide dismutases, C-terminal domain
Sod_Fe_N	PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain
Sod_Ni	PF09055	Nickel-containing superoxide dismutase
Sof1	PF04158	Sof1-like domain
SOG2	PF10428	RAM signalling pathway protein
SOGA	PF11365	Protein SOGA
Solute_trans_a	PF03619	Organic solute transporter Ostalpha
Somatomedin_B	PF01033	Somatomedin B domain
Somatostatin	PF03002	Somatostatin/Cortistatin family
SOP4	PF17081	Suppressor of PMA 1-7 protein
SopA	PF13981	SopA-like central domain
SopA_C	PF13979	SopA-like catalytic domain
SoPB_HTH	PF18090	Centromere-binding protein HTH domain
SopD	PF11047	Salmonella outer protein D
SopE_GEF	PF07487	SopE GEF domain
SOR	PF07682	Sulphur oxygenase reductase
Sorb	PF02208	Sorbin homologous domain
Sororin	PF09666	Sororin protein
Sortase	PF04203	Sortase domain
Sortilin-Vps10	PF15902	Sortilin, neurotensin receptor 3,
Sortilin_C	PF15901	Sortilin, neurotensin receptor 3, C-terminal
Sorting_nexin	PF03700	Sorting nexin, N-terminal domain
SOR_SNZ	PF01680	SOR/SNZ family
SOSSC	PF15925	SOSS complex subunit C
SOTI	PF17079	Male-specific protein scotti
SOUL	PF04832	SOUL heme-binding protein
Sox17_18_mid	PF12067	Sox 17/18 central domain
SoxD	PF04267	Sarcosine oxidase, delta subunit family
SoxE	PF06525	Sulfocyanin (SoxE) domain
SoxG	PF04268	Sarcosine oxidase, gamma subunit family
SOXp	PF12336	SOX transcription factor
SoxY	PF13501	Sulfur oxidation protein SoxY
SoxZ	PF08770	Sulphur oxidation protein SoxZ
Sox_N	PF12444	Sox developmental protein N terminal
Soyouz_module	PF14313	N-terminal region of Paramyxovirinae phosphoprotein (P)
SO_alpha_A3	PF17806	Sarcosine oxidase A3 domain
SP2	PF03014	Structural protein 2
SP24	PF16504	Putative virion membrane protein of plant and insect virus
Sp38	PF07354	Zona-pellucida-binding protein (Sp38)
SPA	PF08616	Stabilization of polarity axis
Spa1_C	PF18218	Lantibiotic immunity protein Spa1 C-terminal domain
SpaA	PF17802	Prealbumin-like fold domain
SPACA7	PF15307	Sperm acrosome-associated protein 7
SPACA9	PF15120	Sperm acrosome-associated protein 9
Spaetzle	PF16077	Spaetzle
SPAM	PF02090	Salmonella surface presentation of antigen gene type M protein
SPAN	PF02510	Surface presentation of antigens protein
SPAN-X	PF07458	Sperm protein associated with nucleus, mapped to X chromosome
SPARC_Ca_bdg	PF10591	Secreted protein acidic and rich in cysteine Ca binding region
SPAR_C	PF11881	C-terminal domain of SPAR protein
SPASM	PF13186	Iron-sulfur cluster-binding domain
SPATA19	PF15212	Spermatogenesis-associated protein 19, mitochondrial
SPATA1_C	PF15743	Spermatogenesis-associated C-terminus
SPATA24	PF15175	Spermatogenesis-associated protein 24
SPATA25	PF15218	Spermatogenesis-associated protein 25
SPATA3	PF15662	Spermatogenesis-associated protein 3 family
SPATA48	PF15073	Spermatogenesis-associated protein 48
SPATA6	PF14909	Spermatogenesis-assoc protein 6
SPATA9	PF15824	Spermatogenesis-associated protein 9
Spatacsin_C	PF14649	Spatacsin C-terminus
SPATIAL	PF15256	SPATIAL
Spb1_C	PF07780	Spb1 C-terminal domain
Spc110_C	PF18520	Spindle pole body component 110 C-terminal domain
SPC12	PF06645	Microsomal signal peptidase 12 kDa subunit (SPC12)
SPC22	PF04573	Signal peptidase subunit
Spc24	PF08286	Spc24 subunit of Ndc80
SPC25	PF06703	Microsomal signal peptidase 25 kDa subunit (SPC25)
Spc29	PF17082	Spindle Pole Component 29
Spc42p	PF11544	Spindle pole body component Spc42p
Spc7	PF08317	Spc7 kinetochore protein
Spc7_C2	PF15577	Spc7_C2
Spc7_N	PF15402	N-terminus of kinetochore NMS complex subunit Spc7
SpdB	PF05122	Mobile element transfer protein
SPDY	PF03771	Domain of unknown function (DUF317)
Spec3	PF15795	Ectodermal ciliogenesis protein
SpecificRecomb	PF10136	Site-specific recombinase
SPECT1	PF18680	Plasmodium host cell traversal SPECT1
Spectrin	PF00435	Spectrin repeat
Spectrin_like	PF18373	Spectrin like domain
SPEG_u2	PF16650	Unstructured region on SPEG complex protein
Spem1	PF15670	Spermatid maturation protein 1
Speriolin_C	PF15059	Speriolin C-terminus
Speriolin_N	PF15058	Speriolin N terminus
Spermine_synth	PF01564	Spermine/spermidine synthase domain
Spermine_synt_N	PF17284	Spermidine synthase tetramerisation domain
Sperm_act_pep	PF08250	Sperm-activating peptides
Sperm_Ag_HE2	PF05324	Sperm antigen HE2
SPESP1	PF15754	Sperm equatorial segment protein 1
Spexin	PF15171	Neuropeptide secretory protein family, NPQ, spexin
SPG4	PF17325	Stationary phase protein 4
SPG48	PF14764	AP-5 complex subunit, vesicle trafficking
Spheroidin	PF05541	Entomopoxvirus spheroidin protein
Spherulin4	PF12138	Spherulation-specific family 4
SPICE	PF15678	Centriole duplication and mitotic chromosome congression
Spidroin_MaSp	PF11260	Major ampullate spidroin 1 and 2
Spidroin_N	PF16763	Major ampullate spidroin 1, spider silk protein 1, N-term
Spike_NTD	PF16451	Spike glycoprotein N-terminal domain
Spike_rec_bind	PF09408	Spike receptor binding domain
Spike_torovirin	PF17072	Torovirinae spike glycoprotein
Spin-Ssty	PF02513	Spin/Ssty Family
Spindle_Spc25	PF08234	Chromosome segregation protein Spc25
Spiralin	PF05215	Spiralin
SPK	PF04435	Domain of unknown function (DUF545)
SplA	PF11132	Transcriptional regulator protein (SplA)
SpmSyn_N	PF17950	S-adenosylmethionine decarboxylase N -terminal
Spo0A_C	PF08769	Sporulation initiation factor Spo0A C terminal
Spo0M	PF07070	SpoOM protein
SPO11_like	PF03533	SPO11 homologue
Spo12	PF05032	Spo12 family
SPO22	PF08631	Meiosis protein SPO22/ZIP4 like
Spo7	PF03907	Spo7-like protein
Spo7_2_N	PF15407	Sporulation protein family 7
SPOB_a	PF14689	Sensor_kinase_SpoOB-type, alpha-helical domain
SPOB_ab	PF14682	Sporulation initiation phospho-transferase B, C-terminal
SPOC	PF07744	SPOC domain
SpoIIAA-like	PF11964	SpoIIAA-like
SpoIID	PF08486	Stage II sporulation protein
SpoIIE	PF07228	Stage II sporulation protein E (SpoIIE)
SpoIIIAC	PF06686	Stage III sporulation protein AC/AD protein family
SpoIIIAH	PF12685	SpoIIIAH-like protein
SpoIIID	PF12116	Stage III sporulation protein D
SpoIIM	PF01944	Stage II sporulation protein M
SpoIIP	PF07454	Stage II sporulation protein P (SpoIIP)
SpoIISA_toxin	PF14171	Toxin SpoIISA, type II toxin-antitoxin system
SpoIISB_antitox	PF14185	Antitoxin SpoIISB, type II toxin-antitoxin system
Spond_N	PF06468	Spondin_N
SpoOE-like	PF09388	Spo0E like sporulation regulatory protein
SPOR	PF05036	Sporulation related domain
Spore-coat_CotD	PF11122	Inner spore coat protein D
Spore-coat_CotZ	PF10612	Spore coat protein Z
Spore_coat_CotO	PF14153	Spore coat protein CotO
Spore_Cse60	PF10957	Sporulation protein Cse60
Spore_GerAC	PF05504	Spore germination B3/ GerAC like, C-terminal
Spore_GerQ	PF09671	Spore coat protein (Spore_GerQ)
Spore_III_AB	PF09548	Stage III sporulation protein AB (spore_III_AB)
Spore_III_AE	PF09546	Stage III sporulation protein AE (spore_III_AE)
Spore_III_AF	PF09581	Stage III sporulation protein AF (Spore_III_AF)
Spore_II_R	PF09551	Stage II sporulation protein R (spore_II_R)
Spore_IV_A	PF09547	Stage IV sporulation protein A (spore_IV_A)
Spore_permease	PF03845	Spore germination protein
Spore_SspJ	PF09575	Small spore protein J (Spore_SspJ)
Spore_YabQ	PF09578	Spore cortex protein YabQ (Spore_YabQ)
Spore_YhaL	PF14147	Sporulation protein YhaL
Spore_YhcN_YlaJ	PF09580	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)
Spore_YpjB	PF09577	Sporulation protein YpjB (SpoYpjB)
Spore_YtfJ	PF09579	Sporulation protein YtfJ (Spore_YtfJ)
Spore_YtrH	PF14034	Sporulation protein YtrH
Spore_YunB	PF09560	Sporulation protein YunB (Spo_YunB)
Sporozoite_P67	PF05642	Sporozoite P67 surface antigen
SporV_AA	PF12164	Stage V sporulation protein AA
Spot_14	PF07084	Thyroid hormone-inducible hepatic protein Spot 14
SPOUT_MTase	PF02590	Predicted SPOUT methyltransferase
SPOUT_MTase_2	PF14419	AF2226-like SPOUT RNA Methylase fused to THUMP
SpoU_methylase	PF00588	SpoU rRNA Methylase family
SpoU_methylas_C	PF12105	SpoU, rRNA methylase, C-terminal
SpoU_sub_bind	PF08032	RNA 2'-O ribose methyltransferase substrate binding
SpoV	PF08183	Stage V sporulation protein family
SpoVAB	PF13782	Stage V sporulation protein AB
SpoVAC_SpoVAEB	PF03862	SpoVAC/SpoVAEB sporulation membrane protein
SpoVAD	PF07451	Stage V sporulation protein AD (SpoVAD)
SpoVAE	PF14097	Stage V sporulation protein AE1
SpoVG	PF04026	SpoVG
SpoVIF	PF14069	Stage VI sporulation protein F
SpoVR	PF04293	SpoVR like protein
SpoVS	PF04232	Stage V sporulation protein S (SpoVS)
SpoVT_C	PF15714	Stage V sporulation protein T C-terminal, transcription factor
SPP	PF06550	Signal-peptide peptidase, presenilin aspartyl protease
Spp-24	PF07448	Secreted phosphoprotein 24 (Spp-24) cystatin-like domain
SPR1	PF15356	Psoriasis susceptibility locus 2
SprA-related	PF12118	SprA-related family
SprA_N	PF14349	Motility related/secretion protein
SprB	PF13573	SprB repeat
Sprouty	PF05210	Sprouty protein (Spry)
SPRR2	PF14820	Small proline-rich 2
SprT-like	PF10263	SprT-like family
SPRY	PF00622	SPRY domain
SPT16	PF08644	FACT complex subunit (SPT16/CDC68)
SPT2	PF08243	SPT2 chromatin protein
Spt20	PF12090	Spt20 family
Spt4	PF06093	Spt4/RpoE2 zinc finger
Spt46	PF17734	Spermatogenesis-associated protein 46
Spt5-NGN	PF03439	Early transcription elongation factor of RNA pol II, NGN section
Spt5_N	PF11942	Spt5 transcription elongation factor, acidic N-terminal
SPT6_acidic	PF14632	Acidic N-terminal SPT6
SPT_ssu-like	PF11779	Small subunit of serine palmitoyltransferase-like
SpuA_C	PF18033	SpuA C-terminal
Spuma_A9PTase	PF03539	Spumavirus aspartic protease (A9)
SpvB	PF03534	Salmonella virulence plasmid 65kDa B protein
SpvD	PF05563	Salmonella plasmid virulence protein SpvD
SPW	PF03779	SPW repeat
SPX	PF03105	SPX domain
Spy1	PF11357	Cell cycle regulatory protein
SP_C-Propep	PF08999	Surfactant protein C, N terminal propeptide
SQAPI	PF16845	Aspartic acid proteinase inhibitor
SQHop_cyclase_C	PF13243	Squalene-hopene cyclase C-terminal domain
SQHop_cyclase_N	PF13249	Squalene-hopene cyclase N-terminal domain
SQS_PSY	PF00494	Squalene/phytoene synthase
Squash	PF00299	Squash family serine protease inhibitor
SR-25	PF10500	Nuclear RNA-splicing-associated protein
SR1P	PF13790	SR1 protein
SRA	PF18491	SET and RING associated domain
SRA1	PF07304	Steroid receptor RNA activator (SRA1)
SRAP	PF02586	SOS response associated peptidase (SRAP)
SRC-1	PF08832	Steroid receptor coactivator
SRCR	PF00530	Scavenger receptor cysteine-rich domain
SRCR_2	PF15494	Scavenger receptor cysteine-rich domain
Sre	PF03125	C. elegans Sre G protein-coupled chemoreceptor
SRF-TF	PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
SrfB	PF07520	Virulence factor SrfB
Srg	PF02118	Srg family chemoreceptor
SRI	PF08236	SRI (Set2 Rpb1 interacting) domain
SRP-alpha_N	PF04086	Signal recognition particle, alpha subunit, N-terminal
SRP14	PF02290	Signal recognition particle 14kD protein
SRP19	PF01922	SRP19 protein
SRP1_TIP1	PF00660	Seripauperin and TIP1 family
SRP40_C	PF05022	SRP40, C-terminal domain
SRP54	PF00448	SRP54-type protein, GTPase domain
SRP54_N	PF02881	SRP54-type protein, helical bundle domain
SRP68	PF16969	RNA-binding signal recognition particle 68
SRP72	PF08492	SRP72 RNA-binding domain
SRP9-21	PF05486	Signal recognition particle 9 kDa protein (SRP9)
SRPRB	PF09439	Signal recognition particle receptor beta subunit
SRP_SPB	PF02978	Signal peptide binding domain
SRP_TPR_like	PF17004	Putative TPR-like repeat
SRR	PF07709	Seven Residue Repeat
SRR1	PF07985	SRR1
SRRM_C	PF15230	Serine/arginine repetitive matrix protein C-terminus
SRTM1	PF15872	Serine-rich and transmembrane domain-containing protein 1
SRX	PF09201	SRX, signal recognition particle receptor alpha subunit
SSB	PF00436	Single-strand binding protein family
ssDBP	PF17878	Single-stranded DNA-binding protein
ssDBP_DBD	PF18361	Single stranded DNA-binding protein ss DNA binding domain
ssDNA-exonuc_C	PF10141	Single-strand DNA-specific exonuclease, C terminal domain
ssDNA_DBD	PF18333	Non-canonical single-stranded DNA-binding domain
ssDNA_TraI_N	PF18272	single-stranded DNA binding TraI N-terminal subdomain
SSDP	PF04503	Single-stranded DNA binding protein, SSDP
SseB	PF07179	SseB protein N-terminal domain
SseB_C	PF14581	SseB protein C-terminal domain
SseC	PF04888	Secretion system effector C (SseC) like family
SSF	PF00474	Sodium:solute symporter family
SSFA2_C	PF14723	Sperm-specific antigen 2 C-terminus
SsgA	PF04686	Streptomyces sporulation and cell division protein, SsgA
